 d0 (cm),freq (GHz),"Electric field norm (V/m), Point: 2","Electric field norm (V/m), Point: 3","Electric field norm (V/m), Point: 6","Electric field norm (V/m), Point: 7"
0.1,31.500000000000004,0.47174171681061594,0.10783104760626713,0.471760284318508,0.10786061375476858
0.1,31.6,0.43863528526223305,0.12730405675984846,0.43866832128067285,0.1273052183121648
0.1,31.700000000000006,0.39534731503664605,0.11153393246769708,0.39542024079761867,0.11150327985856723
0.1,31.8,0.43750752512206964,0.10131905698917637,0.43762101252776997,0.10128189459556283
0.1,31.900000000000006,0.4845166315772976,0.09296983124036166,0.48455739406980375,0.09296537870558777
0.1,32,0.5404820879606794,0.10723237719773158,0.5404830622736941,0.10724400503019968
1.1,1,0.5435049001479942,0.42142199350866427,0.5435048986337021,0.42142200001818775
1.1,1.1,0.5419157700689731,0.3776940503463142,0.5419157685333227,0.37769405732966793
1.1,1.2000000000000002,0.5369301054047245,0.38697179687021505,0.5369301041869097,0.3869718025763899
1.1,1.3,0.5223922321010694,0.45521298212689876,0.5223922311875852,0.4552129868370371
1.1,1.4000000000000001,0.48857961337240624,0.5968990198311978,0.4885796127501299,0.5968990250391162
1.1,1.5,0.4507765053973438,0.7843454575972296,0.45077650565764543,0.7843454647355497
1.1,1.6,0.4761406052343771,0.8536064392096592,0.4761406062110069,0.8536064487793801
1.1,1.7000000000000004,0.4977535338305352,0.8061115375091933,0.49775353502998493,0.80611154969865
1.1,1.8,0.4867574086538505,0.8111958243278736,0.4867574106670904,0.8111958395362222
1.1,1.9000000000000001,0.4849894047282448,0.9321259492296223,0.48498940694674486,0.9321259673472481
1.1,2,0.5340599410439052,0.894425139938537,0.5340599430355839,0.8944251588783209
1.1,2.1,0.558006288420109,0.7088425375280799,0.5580062907367588,0.7088425541797122
1.1,2.2,0.5622563625285478,0.6497612436767394,0.5622563639761055,0.6497612584282902
1.1,2.3000000000000003,0.5936744350585048,0.7463003349404517,0.5936744355884701,0.7463003503374247
1.1,2.400000000000001,0.6802865493627209,0.7151470920856905,0.6802865496267314,0.7151471053701101
1.1,2.5,0.7005461054543254,0.5738594447226791,0.7005461056231131,0.5738594529986801
1.1,2.6,0.6790128284260936,0.5085286641198141,0.6790128287382391,0.5085286683955088
1.1,2.7,0.6234238789912576,0.4818933544768377,0.6234238801515238,0.48189335554694673
1.1,2.8000000000000003,0.5501863183902099,0.47614918966143344,0.5501863194145095,0.4761491856146249
1.1,2.900000000000001,0.47572519840205146,0.5102838155527959,0.4757251985672381,0.5102838103874553
1.1,3,0.3900604526639091,0.5848318399598355,0.3900604510888062,0.5848318384054191
1.1,3.1,0.391301871458271,0.581746450441736,0.3913018726025528,0.5817464557289757
1.1,3.2,0.4554291207511583,0.4019594366268355,0.4554291224047227,0.40195943895638014
1.1,3.3000000000000007,0.47272938817411453,0.4580462604322263,0.4727293900843245,0.4580462668026242
1.1,3.400000000000001,0.4917786785187818,0.5590111866483988,0.49177868039154093,0.5590112024250422
1.1,3.5,0.5439788683381822,0.5275733244830905,0.5439788692975024,0.5275733508161434
1.1,3.6,0.6145266338246785,0.28624347608745854,0.6145266360081857,0.28624347507416437
1.1,3.7,0.6813565889711173,0.36761747440091563,0.6813565916547247,0.3676174739837148
1.1,3.8000000000000007,0.7340162889080553,0.4195327380825249,0.734016291638,0.41953274479755204
1.1,3.900000000000001,0.7951193590613995,0.2869853701620976,0.795119361079968,0.28698537510906935
1.1,4,0.8405697946156246,0.20202647959290473,0.8405697956213564,0.20202646461674847
1.1,4.1,0.8531339005154842,0.2474635829770911,0.8531339015722242,0.24746357409626202
1.1,4.2,0.8210409133077835,0.21811962361615986,0.8210409163026892,0.21811961646891503
1.1,4.300000000000002,0.7103361109667833,0.1332270479055914,0.7103361149260131,0.1332270482232036
1.1,4.4,0.5908557475968554,0.11073046800632302,0.5908557482005281,0.1107304706990897
1.1,4.5,0.5106079606842723,0.10616978492107651,0.5106079572217269,0.10616978840318232
1.1,4.6000000000000005,0.39949565815629784,0.132397530403944,0.39949565410568927,0.13239754708203666
1.1,4.7,0.3939288264446681,0.11329631546272258,0.3939288306825846,0.11329633133164507
1.1,4.800000000000002,0.43597215290162944,0.13683553975218785,0.43597215623985514,0.13683555068890127
1.1,4.9,0.4640858120635425,0.1459470771252888,0.464085815403448,0.14594709288045002
1.1,5,0.5003816915472427,0.1916482014192398,0.5003816948072785,0.1916482336281207
1.1,5.100000000000001,0.5629400014722306,0.11481906059005903,0.5629400054733134,0.11481906504210984
1.1,5.2,0.642896959424356,0.1554932648420972,0.642896964069806,0.15549326451136403
1.1,5.300000000000001,0.7128937861088641,0.18286295501524366,0.7128937898891684,0.18286297469821586
1.1,5.4,0.7671776843271302,0.2421366034491509,0.7671776841412029,0.24213663888183407
1.1,5.5,0.7855343442611741,0.22504782683614824,0.7855343357763965,0.2250478738260474
1.1,5.600000000000001,0.7896652958383674,0.24961422499956454,0.7896652846406277,0.24961428264642752
1.1,5.7,0.7892218857878994,0.28135955855864553,0.7892218753242929,0.28135964071507213
1.1,5.800000000000002,0.737774110929332,0.34684395860727346,0.7377741010529649,0.34684404570047367
1.1,5.9,0.6078065802711837,0.4194803729400528,0.607806566445937,0.41948047568316754
1.1,6,0.5418325655467209,0.3755247317487042,0.5418325494659034,0.37552484338423675
1.1,6.100000000000001,0.4937462648331965,0.34423548133910825,0.49374625274962325,0.34423557788923437
1.1,6.2,0.40534524151889234,0.44224898481395014,0.405345242873854,0.4422490895083366
1.1,6.300000000000002,0.41690445265636517,0.5173592222705934,0.41690446862400643,0.5173593361867279
1.1,6.4,0.47471563506773623,0.3778332058505912,0.474715655329947,0.3778332695460743
1.1,6.5,0.5120547840045927,0.28811519388669404,0.5120548085045956,0.2881152017555568
1.1,6.600000000000001,0.5425267157025944,0.39469930639623674,0.5425267391523503,0.39469932173657124
1.1,6.7,0.5952721050599051,0.43472139115325725,0.5952721115153814,0.43472135395656547
1.1,6.800000000000002,0.6325020136408013,0.3068075384165072,0.6325020104785046,0.30680741467033945
1.1,6.9,0.6574809604368826,0.24683842844141848,0.6574809545698296,0.2468383677492289
1.1,7,0.6502000341813667,0.2692554877196596,0.6502000169968802,0.2692554127996425
1.1,7.100000000000001,0.6016771420079671,0.2723730999966046,0.6016770961924623,0.2723729674441623
1.1,7.2,0.5823529612169861,0.2441543585649061,0.5823529058753348,0.24415415598553664
1.1,7.300000000000002,0.576334881611361,0.2299773693092816,0.5763348248044812,0.22997726200748644
1.1,7.4,0.5176175693527814,0.20752313677604142,0.5176175249961671,0.20752306253265118
1.1,7.500000000000001,0.4650918067968027,0.13008276815410322,0.4650918154124553,0.13008260950457426
1.1,7.600000000000001,0.5012387225059519,0.163909040847746,0.5012387522457232,0.16390894942618667
1.1,7.7,0.5285146358405141,0.16675947357847543,0.5285146832691271,0.16675944695324366
1.1,7.800000000000002,0.550843140583514,0.14768207126513147,0.5508432192881357,0.14768207171820716
1.1,7.9,0.6333232122897158,0.04437292032661747,0.6333233171516707,0.04437285193597973
1.1,8,0.7031297413514573,0.08935565430885363,0.7031298353988239,0.08935563161786103
1.1,8.100000000000001,0.7473707423263601,0.1010136196784767,0.7473708209301697,0.10101358954396884
1.1,8.2,0.7627953209917854,0.059782929259865426,0.7627953754838382,0.05978296447180636
1.1,8.3,0.7470114005518506,0.13953081495933567,0.7470113893126983,0.13953083276884862
1.1,8.4,0.6979417792454682,0.15090011887731164,0.6979417447858288,0.15090011975533663
1.1,8.5,0.6599473816689628,0.1371027388095137,0.6599473289308783,0.137102764469796
1.1,8.600000000000003,0.593794304642126,0.11543454238702333,0.5937942173904512,0.1154344849599665
1.1,8.700000000000001,0.4680121616130073,0.16448038588579297,0.4680120126261121,0.16448012630308065
1.1,8.8,0.41486390769174103,0.18335028816085439,0.41486383893791823,0.1833501366306292
1.1,8.9,0.3999795096902989,0.1829770452812702,0.3999795683781713,0.18297704443256235
1.1,9,0.40162046247805033,0.18471323543255672,0.40162059218936985,0.18471325432210894
1.1,9.100000000000001,0.4712578396642466,0.28533598967335977,0.4712580080510502,0.2853359216198673
1.1,9.200000000000003,0.5513778765117751,0.31828536088137577,0.5513781116085604,0.3182852492572988
1.1,9.3,0.63395440706819,0.32218262179100243,0.6339547175292892,0.3221824888882228
1.1,9.4,0.7324383891905765,0.2632936200402571,0.7324387407950649,0.26329341153464025
1.1,9.5,0.8350463481070208,0.31890157874233804,0.8350466540120572,0.31890144673942433
1.1,9.600000000000001,0.8811426150855898,0.32381610397973204,0.8811428244275096,0.3238160592518276
1.1,9.700000000000003,0.9022131417992151,0.3106028572485761,0.9022132956583216,0.3106029545566379
1.1,9.8,0.8939072270232208,0.2474773368348138,0.8939073619638963,0.24747732881391188
1.1,9.9,0.8227950112920163,0.23932205900075346,0.8227951140820989,0.23932217103607642
1.1,10,0.7480491779220015,0.23768593890031897,0.7480492102025996,0.23768612845016393
1.1,10.100000000000001,0.6951944766133719,0.23986062391211285,0.6951944099576921,0.2398606963192628
1.1,10.200000000000003,0.6050575739815728,0.265322698480885,0.6050573244514234,0.26532289793499675
1.1,10.3,0.4590094369045943,0.2328477394908161,0.4590091319713905,0.2328480616156646
1.1,10.4,0.3858168547099383,0.2624247537613372,0.38581672620730406,0.26242507735324383
1.1,10.5,0.3681747692579755,0.3150432279675433,0.3681749393572555,0.3150429815212964
1.1,10.600000000000003,0.4190083688463148,0.39134680920379605,0.4190086161938463,0.3913467012930656
1.1,10.700000000000003,0.5150006858887823,0.3106087253936688,0.5150010950153013,0.31060869335333213
1.1,10.8,0.6011852150275964,0.30289896883978495,0.6011856114839372,0.3028989849402518
1.1,10.9,0.6916030003605282,0.3211264940968052,0.6916033202247823,0.32112659002629246
1.1,11,0.7743680151297481,0.3384435771586727,0.7743682530241602,0.3384436746732559
1.1,11.100000000000003,0.8201822958216806,0.2163329523186161,0.8201823614709811,0.21633263606713624
1.1,11.200000000000003,0.8145400780071771,0.15479477360711205,0.8145400189153379,0.15479444302418788
1.1,11.3,0.810021945052169,0.1544227447689314,0.8100217085449891,0.1544226869309204
1.1,11.4,0.7683961736272306,0.1393319430510853,0.7683956876572413,0.13933171248309092
1.1,11.5,0.6910665308375235,0.0929847524209036,0.6910659523946415,0.09298428819467541
1.1,11.600000000000003,0.665561575455622,0.1029846172788213,0.665561035484919,0.10298491653770352
1.1,11.700000000000003,0.6405313435211935,0.1301421065402338,0.6405308118336143,0.1301421409725068
1.1,11.8,0.5529751912595248,0.1798596946043501,0.5529747541728763,0.1798597571216332
1.1,11.9,0.5028941594235895,0.1715097226935447,0.5028944402228603,0.17150984152803184
1.1,12,0.4846784382500135,0.13270636775649855,0.4846790978477555,0.13270644815581148
1.1,12.100000000000003,0.4815469503321446,0.08440323494575704,0.48154783223256903,0.08440304550172516
1.1,12.200000000000003,0.5418705578437489,0.1246405728051324,0.5418715895420082,0.12464033313840465
1.1,12.3,0.6285890866938487,0.10307071225685734,0.6285899495290911,0.10307052461056647
1.1,12.4,0.6632113444567121,0.06695608814420718,0.6632118921498047,0.06695570773801368
1.1,12.5,0.6956601682633422,0.07196913628084733,0.6956605200447917,0.0719684155396868
1.1,12.600000000000003,0.7119440666713563,0.15307555030796793,0.7119442967398629,0.15307477785597587
1.1,12.700000000000003,0.6603771387001638,0.1567543687641417,0.6603771254396944,0.1567535564885325
1.1,12.8,0.5987598922335807,0.20480489788271866,0.5987593940009491,0.20480436003285346
1.1,12.9,0.5629045206592355,0.2573435835476739,0.5629035267127486,0.2573436098954866
1.1,13,0.5223091059037309,0.3104721389056208,0.5223078754469535,0.31047161754108493
1.1,13.100000000000003,0.5420860821211688,0.3158252040892358,0.5420855507619974,0.3158237763026381
1.1,13.200000000000003,0.5804810675584355,0.30119649296288886,0.5804807688127397,0.3011952079797853
1.1,13.3,0.5761710000613234,0.29024395729657654,0.5761710509355277,0.29024350769812085
1.1,13.4,0.5877216563131059,0.28557468231560806,0.5877226711215892,0.2855743875041065
1.1,13.5,0.6695930525282604,0.2890351149386158,0.6695947860981866,0.28903515127348245
1.1,13.600000000000003,0.7045030560468132,0.248198162902107,0.7045047925032605,0.24819830679011923
1.1,13.700000000000003,0.739530163573848,0.21456587810852454,0.7395317088317045,0.21456609928715895
1.1,13.8,0.8076671304431842,0.2496870619647278,0.8076682891889767,0.2496871819424112
1.1,13.9,0.8467415592709561,0.2713709697980336,0.8467419628200831,0.2713715893841352
1.1,14,0.8205059040369339,0.2660931391328358,0.8205057945315972,0.26609325603466893
1.1,14.100000000000003,0.7737963155353754,0.2493366685504005,0.7737957603846968,0.24933518970908425
1.1,14.200000000000003,0.6843877620216793,0.2739297500958065,0.6843865694048762,0.2739283849494252
1.1,14.3,0.545978155971622,0.30254812629113303,0.5459764066902905,0.3025487385299351
1.1,14.4,0.4434390291879236,0.3034618816810472,0.44343649107337385,0.30346217462674985
1.1,14.500000000000002,0.3845946180802118,0.28818700714218215,0.38459272756678753,0.28818580091923357
1.1,14.600000000000003,0.4069305256986173,0.21674948125021545,0.4069317559627698,0.21674840874210835
1.1,14.700000000000003,0.49863223062368284,0.19190580563746262,0.4986346531451426,0.19190552639167408
1.1,14.8,0.5563348128741159,0.1911735104404824,0.5563376361283469,0.19117299844223473
1.1,14.9,0.6137277642785587,0.2161977530605551,0.6137311157217908,0.21619693823316996
1.1,15.000000000000002,0.7224502060359516,0.13202059728549706,0.7224542186719086,0.13202029645186017
1.1,15.100000000000003,0.8255667820386527,0.12168714438489583,0.8255702002082542,0.12168640038363376
1.1,15.200000000000003,0.8706971903497269,0.1397001192998752,0.8706996101847478,0.1396998565525411
1.1,15.3,0.9233964342117993,0.16926443021996615,0.9233982653049021,0.16926502343949515
1.1,15.4,0.97032982465808,0.1295117649812035,0.9703305815428553,0.12951195880745991
1.1,15.500000000000002,0.9413570074846499,0.17844689155153762,0.9413565988624469,0.17844819734638004
1.1,15.600000000000003,0.864360089065061,0.176386119297921,0.8643587653582117,0.17638921199223923
1.1,15.700000000000003,0.7659873328742567,0.1396405495495149,0.7659848788324176,0.13964268242392253
1.1,15.8,0.6331096832999649,0.09141651364881527,0.6331063340913013,0.09141820654614889
1.1,15.9,0.5103185301302734,0.10176011105388359,0.5103160148631228,0.1017633553831315
1.1,16,0.43496140945721695,0.09027213534116431,0.4349598198165909,0.09027457182504484
1.1,16.1,0.35145889878406295,0.10011695029492748,0.3514607064527733,0.10011824205140717
1.1,16.200000000000003,0.4310642975417031,0.09436198347751847,0.4310670569590817,0.09436472989194725
1.1,16.3,0.5338248438310269,0.12433932944023685,0.5338281075714728,0.12434180653309586
1.1,16.4,0.579150525084246,0.14807719907777125,0.5791528964456594,0.1480775076466606
1.1,16.5,0.6403183569331904,0.20997173728351498,0.6403195595427701,0.2099722915926627
1.1,16.6,0.7621189047454737,0.18113360967822842,0.7621191353011975,0.181133522613401
1.1,16.700000000000003,0.8415402908864497,0.18128529247758404,0.8415390443806086,0.18128751922143588
1.1,16.8,0.8653417333833705,0.18562286210764994,0.8653390238908457,0.18562509424591528
1.1,16.9,0.8673695969487172,0.2258698809221013,0.8673651142655955,0.2258699695641502
1.1,17,0.8358846437162564,0.1953398114362246,0.8358784402552137,0.19533546787567913
1.1,17.1,0.7739960055208606,0.17063131173739188,0.7739894765738214,0.17062883700345505
1.1,17.200000000000003,0.7168233904568327,0.18629955459946065,0.7168166409655686,0.18630046542941084
1.1,17.3,0.6305100029313738,0.22804547801764158,0.6305035663956732,0.22804635633636353
1.1,17.400000000000006,0.51556900750284,0.24216976368407567,0.5155644820327107,0.2421652485635287
1.1,17.5,0.5184931519097925,0.21371528606388407,0.5184941428347186,0.2137117501748181
1.1,17.6,0.5271282996094674,0.22272424972737345,0.5271315052398361,0.22272224776658975
1.1,17.700000000000003,0.5138728730309693,0.24471000479287539,0.5138787574588902,0.24470678425780545
1.1,17.8,0.5820951793804906,0.2775753575489097,0.5821034810077999,0.2775691981904472
1.1,17.900000000000006,0.6556239166144913,0.2492128431289123,0.655631139843853,0.2492072646685496
1.1,18,0.6662575227323274,0.2527907018894326,0.6662625289753943,0.2527869842372599
1.1,18.1,0.6903605890422028,0.24562769894889155,0.6903635515669232,0.24562618128539562
1.1,18.200000000000003,0.7371934960848595,0.24142240398098644,0.7371926315025447,0.24142417501152957
1.1,18.3,0.7266595671974251,0.1902467632845732,0.72665329646961,0.19024728583222536
1.1,18.400000000000006,0.6870598309874502,0.1903435874052993,0.6870516459604327,0.19034184706269947
1.1,18.5,0.6308737072973527,0.19771056548992116,0.6308640937784337,0.1977068485126508
1.1,18.6,0.5516503433507158,0.19370116980061894,0.5516387743138003,0.19369611560592104
1.1,18.700000000000003,0.5270104507286004,0.1596714523280754,0.5270039426330635,0.15966627409195042
1.1,18.8,0.5162286802065457,0.14121757430547996,0.5162280472136916,0.1412104698510185
1.1,18.900000000000006,0.4895684396963942,0.10321838985418617,0.48957463037901966,0.10321838799982154
1.1,19,0.5782004856836195,0.12830522189673604,0.5782124273044508,0.12830285779475192
1.1,19.1,0.7004557973840434,0.1378065399000528,0.7004685770633184,0.13780129177953584
1.1,19.200000000000003,0.7315317751324066,0.13991369125185216,0.7315438671879025,0.13990935566437293
1.1,19.3,0.750915918285148,0.06148769047642026,0.7509254818884807,0.061486470761602775
1.1,19.400000000000006,0.8398029861305193,0.10941859483693261,0.8398084882072299,0.10941650793649267
1.1,19.5,0.8806145645371398,0.13021291423872663,0.8806167314596468,0.13020837013589662
1.1,19.6,0.8559564524415207,0.13719965826715505,0.8559572536960248,0.1371954324031888
1.1,19.700000000000003,0.8057259318700432,0.08635683374178563,0.8057255835911464,0.08635096300500011
1.1,19.8,0.7391323540648225,0.1460530543239759,0.7391282888793306,0.14604848724979094
1.1,19.900000000000006,0.6553020898537468,0.1479110252981979,0.6552935386412122,0.14791003873322608
1.1,20,0.5903765436206648,0.12603154849465587,0.5903686241295095,0.12602928884808193
1.1,20.1,0.48936347868017255,0.11962293772836825,0.4893559000100683,0.11961905737434489
1.1,20.200000000000006,0.35022008337895344,0.1693240675306492,0.3502138921795437,0.16931932284585094
1.1,20.3,0.41531164544967725,0.16755020862561956,0.4153212749792381,0.16754870637626126
1.1,20.400000000000006,0.47586668781725594,0.17503359943448066,0.4758767683935843,0.17503045256531038
1.1,20.5,0.5499409068199476,0.19395040326805726,0.5499506827894094,0.19394702529106958
1.1,20.6,0.7118076428513551,0.236034324759316,0.7118174718315625,0.23602923901405368
1.1,20.700000000000006,0.8289837830530677,0.22377627634282599,0.8289905476806924,0.22377353470894823
1.1,20.8,0.8793781409192057,0.23947657507385972,0.8793831816045253,0.23947368516521822
1.1,20.900000000000006,0.9229934059345283,0.23435481512323011,0.9229962953093294,0.23435426938435944
1.1,21,0.9678799660611098,0.26025558722390696,0.9678768329633439,0.2602586514584768
1.1,21.1,0.9454866421240545,0.23885564267963652,0.9454811229721759,0.2388595069990047
1.1,21.200000000000006,0.8935433058628554,0.22583955079956777,0.8935380685012538,0.22583854644303167
1.1,21.3,0.81797061447439,0.19242262577547886,0.8179623265541544,0.1924184151931059
1.1,21.400000000000006,0.7051670897531271,0.18402011783555444,0.7051530128786285,0.18401111893548067
1.1,21.5,0.6217283477637848,0.19759120879377393,0.6217173477596839,0.1975821204649952
1.1,21.6,0.5564462698581141,0.22501101042006358,0.5564404522157603,0.22499956372620883
1.1,21.700000000000006,0.44047103639714114,0.23812376835125382,0.4404650417243398,0.23810669604414397
1.1,21.8,0.34741608575364175,0.19914692294703037,0.34741942691250777,0.19913073575481377
1.1,21.900000000000006,0.44266716726706345,0.2183529284223367,0.4426818414971672,0.21835173970341434
1.1,22,0.4997022231308537,0.2521208917936809,0.4997145625903798,0.2521225579983664
1.1,22.1,0.5968698020038761,0.30226441735375026,0.5968772558865694,0.3022620018013402
1.1,22.200000000000006,0.749683282594634,0.24053452881209772,0.7496859584475858,0.24053129164297646
1.1,22.3,0.8292820652147371,0.2229849485145257,0.8292814236937674,0.22298385150751066
1.1,22.400000000000006,0.8525780581511305,0.19429055008573556,0.8525756166040314,0.19428829873691741
1.1,22.5,0.8436602829969435,0.2045616585757907,0.8436537756954842,0.2045586307226902
1.1,22.6,0.8101669305673201,0.12841363864882435,0.8101484163722593,0.128415115200958
1.1,22.700000000000006,0.7763808358922581,0.12554412195415662,0.7763561179114634,0.1255410174911098
1.1,22.8,0.7470983395138155,0.125937276033036,0.7470751362046508,0.12593900027970698
1.1,22.900000000000006,0.6636471786994953,0.12324530040509012,0.6636228449267262,0.12325408989859232
1.1,23,0.568606092795628,0.11703012850953819,0.5685869432595559,0.11705537228358918
1.1,23.1,0.5764347278402185,0.16072230171837562,0.5764360197297529,0.16073835811892132
1.1,23.200000000000006,0.5528328191530923,0.1645406919287976,0.5528455750099927,0.16455097780283745
1.1,23.3,0.4649963195714357,0.16115734386631614,0.4650210417285437,0.16118158099907243
1.1,23.400000000000006,0.508322881128093,0.13805401976189738,0.5083524698364863,0.13807586042996012
1.1,23.5,0.5898015817361107,0.14330211794111744,0.5898202504079919,0.14331730316522479
1.1,23.6,0.6318484744324152,0.10134348288589458,0.631860905240021,0.10135850326018389
1.1,23.700000000000006,0.6827093009205765,0.09549022964387432,0.6827147537317518,0.09550750579336711
1.1,23.8,0.7314240994354941,0.07064623052700363,0.7314167982483811,0.07065106423602807
1.1,23.900000000000006,0.7226258974552849,0.08494853420874135,0.7226105358058524,0.08495263225833824
1.1,24,0.6946996301270416,0.09536350071651994,0.6946848815096232,0.09535519354289745
1.1,24.1,0.6296616378227515,0.17658285722898967,0.6296455442924214,0.17656128596068235
1.1,24.200000000000006,0.5297324913230699,0.19245384088579268,0.5297147713374489,0.19242451377397313
1.1,24.3,0.5119295459686852,0.20203713096086595,0.5119259439079592,0.20200913839693443
1.1,24.400000000000006,0.5268596424749693,0.20047036498371695,0.5268658296724807,0.2004408378562838
1.1,24.5,0.4948734774376972,0.24090179845999699,0.4948889725109645,0.24087011526243512
1.1,24.6,0.5521402536081498,0.2500260381044435,0.5521726166633264,0.24999361798881634
1.1,24.700000000000006,0.638225915360192,0.23017087676119466,0.6382570138831127,0.23013023896277812
1.1,24.8,0.6479664319208019,0.19437182989800475,0.6479954710633443,0.19433402620484255
1.1,24.900000000000006,0.6674817977429731,0.17044786626490416,0.6675083253744841,0.17042486160114276
1.1,25,0.7699389307344543,0.16662392651097294,0.7699554064635241,0.16658811294315176
1.1,25.1,0.8230720852718968,0.16906697759903772,0.8230781672736468,0.16902840622379747
1.1,25.200000000000006,0.8368577635694766,0.1771635954485803,0.8368595324705027,0.1771327373345228
1.1,25.3,0.8247183681354447,0.21363929284776914,0.8247127900963956,0.21360292731213376
1.1,25.400000000000006,0.7663457572952453,0.21909740059881358,0.7663225847275811,0.2190603750828699
1.1,25.5,0.6780810665092885,0.2311695719398836,0.6780484711446526,0.23113250472033037
1.1,25.6,0.6011919600469099,0.24160486650186278,0.6011619244074122,0.24154786911691062
1.1,25.700000000000006,0.4967570261827312,0.2555861209816486,0.4967268054338267,0.25552369028571936
1.1,25.8,0.37879965480058714,0.24748315587896288,0.378773711918647,0.2474396295417144
1.1,25.900000000000006,0.3785793480800936,0.21399386017934166,0.3786102018888624,0.21395921572192364
1.1,26,0.43829677872043965,0.1897497858731345,0.43833907897019336,0.18973249023880323
1.1,26.1,0.4873320735507414,0.1459933780679845,0.48739067243082035,0.14597530002588288
1.1,26.200000000000006,0.6181387945749126,0.13125135369616048,0.6181980329370352,0.13125185292224484
1.1,26.3,0.7074391981926524,0.10904440872500884,0.7074811180501527,0.10902662702309789
1.1,26.400000000000006,0.7635060072779286,0.12429243539330592,0.7635374191698289,0.12426017484135252
1.1,26.5,0.8372545281340793,0.08359108299481914,0.8372766653180653,0.08358330148614375
1.1,26.6,0.8984803562302958,0.1289566878541039,0.898482004854833,0.12896970300531535
1.1,26.700000000000006,0.908803487026074,0.1662568670003487,0.90879432085391,0.16627634701308283
1.1,26.8,0.8977154253516719,0.2026677878729027,0.8977017519691269,0.20269094015573058
1.1,26.900000000000006,0.8346983341858475,0.14879889966047682,0.834672665163556,0.14883254886505884
1.1,27,0.7045347404739566,0.14250797281989408,0.7044984538147326,0.1425488602083846
1.1,27.1,0.602247667483398,0.13605677974610209,0.6022191572332288,0.13609228613051913
1.1,27.200000000000006,0.5340166769602684,0.13956795916686437,0.5340012948337973,0.13958247491991993
1.1,27.3,0.4397211828651604,0.08694431101308264,0.43970967534954236,0.08695788474672239
1.1,27.400000000000006,0.3585338754709,0.07331120994267974,0.35854016733592625,0.07332671789700476
1.1,27.5,0.4106775651683298,0.08031983197265358,0.4107395285442436,0.08036130656804696
1.1,27.6,0.4462536921219373,0.11664220395875417,0.4462947135153703,0.11668298788415146
1.1,27.700000000000006,0.5147002923157379,0.13069591891517066,0.5147222428844617,0.1307431003461974
1.1,27.8,0.619264965174089,0.18355109237159192,0.6192728783410972,0.18360031336826754
1.1,27.900000000000006,0.684510812347395,0.18258066850765406,0.6845113894927003,0.18263057165510613
1.1,28,0.7508028196278156,0.20233800802060486,0.7508095533568228,0.2023710348083043
1.1,28.1,0.8037612481422275,0.17763309543238057,0.8037654699657463,0.17765336865496115
1.1,28.200000000000006,0.7840255144854272,0.20128415924787912,0.784004615062685,0.20128312098548706
1.1,28.3,0.752177910060214,0.1824039018491884,0.7521437568723174,0.18239498991056755
1.1,28.400000000000006,0.7236233753412528,0.18194969417777,0.7235877402166865,0.18192610577722282
1.1,28.5,0.6376778059418973,0.14726740929995255,0.6376396494989574,0.14724992658273825
1.1,28.6,0.527113261999352,0.15310047571112936,0.5270842312762277,0.15306592064061825
1.1,28.700000000000006,0.5037418558893015,0.1630079745807555,0.503752674385063,0.1629735430860305
1.1,28.8,0.4972142492284111,0.18692315939966947,0.49725534832941237,0.1868932524526883
1.1,28.900000000000006,0.47231718623462166,0.2000295771447793,0.47239816759785014,0.20000004475991567
1.1,29.000000000000004,0.5315937796442508,0.20783199927892856,0.5316865167117389,0.20781062810691756
1.1,29.1,0.5641826887973731,0.2234031263544268,0.564253803676921,0.22340185720858036
1.1,29.200000000000006,0.5697864313104878,0.23991819465700345,0.5698474782962835,0.23994314158402777
1.1,29.3,0.6107413534440627,0.2663458882251962,0.6107936379820402,0.26635896944351056
1.1,29.400000000000006,0.638385432493613,0.23899363559834974,0.6383995295226178,0.2390048066508961
1.1,29.500000000000004,0.6334423777524787,0.20627388970557067,0.6334129570367354,0.20628025438289374
1.1,29.6,0.644288024824987,0.18058130842976583,0.6442331854832717,0.18059942092601602
1.1,29.700000000000006,0.6276297366477702,0.2013820822251532,0.6275528542905905,0.20138358559864009
1.1,29.8,0.5458566324206235,0.18418932478047362,0.54577593001126,0.18417228195960897
1.1,29.900000000000006,0.4931486425035259,0.1602545529274465,0.49308638210728145,0.16020670725982625
1.1,30.000000000000004,0.4627931351959253,0.13900685199357302,0.46275413673830146,0.13896112122539278
1.1,30.1,0.4042378673301834,0.14905524138925905,0.40422112942912053,0.14902966130057316
1.1,30.200000000000006,0.45650463625050147,0.1483023649891173,0.4565845555856298,0.14826216177982565
1.1,30.3,0.5597795565085915,0.16402856845486835,0.5598604275005988,0.16394797991069004
1.1,30.400000000000006,0.6137289604534608,0.1618485818205627,0.613817031194399,0.16176476398745937
1.1,30.500000000000004,0.6757973226056602,0.16770469073809968,0.6759059459708022,0.16761885893758477
1.1,30.6,0.7328509815881463,0.12670363409906818,0.7329385082003544,0.12661547790549724
1.1,30.700000000000006,0.7397455012463955,0.12810989561734049,0.7397922507242835,0.12800747595169037
1.1,30.8,0.7499988862148679,0.11381480375758424,0.7500248168674805,0.11373591173247846
1.1,30.900000000000006,0.7623884111757643,0.14045870678559128,0.7624064007217223,0.14040876888392517
1.1,31.000000000000004,0.7066184175762563,0.11079156639416347,0.7066015651934197,0.11077026590256772
